IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,172,,,152.4,,193.6,172 [152.4 – 193.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,174.8,,,160.5,,190.1,174.8 [160.5 – 190.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2018,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,176.1,,,143.9,,213.6,176.1 [143.9 – 213.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,176.3,,,157.7,,196.6,176.3 [157.7 – 196.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,18.42,,,7.76,,43.06,18.42 [7.76 – 43.06],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,186.3,,,176.6,,196.3,186.3 [176.6 – 196.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,192.3,,,179.2,,206.1,192.3 [179.2 – 206.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,194.8,,,160,,235,194.8 [160 – 235],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,195.3,,,184.3,,206.8,195.3 [184.3 – 206.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,20.99,,,9.94,,43.78,20.99 [9.94 – 43.78],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,201.4,,,188.2,,215.2,201.4 [188.2 – 215.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,213.2,,,170.5,,263.3,213.2 [170.5 – 263.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,221,,,210.3,,232.1,221 [210.3 – 232.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,222.8,,,198.1,,249.7,222.8 [198.1 – 249.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,229.2,,,211.9,,247.3,229.2 [211.9 – 247.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,229.4,,,211.9,,247.8,229.4 [211.9 – 247.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,33.66,,,29.24,,38.72,33.66 [29.24 – 38.72],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,33.77,,,25.45,,44.69,33.77 [25.45 – 44.69],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,40.12,,,33.44,,48.07,40.12 [33.44 – 48.07],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2018,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,44.94,,,41.44,,48.73,44.94 [41.44 – 48.73],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,46.15,,,38.25,,55.59,46.15 [38.25 – 55.59],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,47.88,,,39.99,,57.24,47.88 [39.99 – 57.24],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,50.33,,,41.57,,60.83,50.33 [41.57 – 60.83],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,54.94,,,47.28,,63.76,54.94 [47.28 – 63.76],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,55.11,,,38.62,,78.06,55.11 [38.62 – 78.06],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,55.85,,,45.75,,68,55.85 [45.75 – 68],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,56.17,,,51.43,,61.32,56.17 [51.43 – 61.32],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,58.14,,,41.97,,80.02,58.14 [41.97 – 80.02],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,59.52,,,51.16,,69.15,59.52 [51.16 – 69.15],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,6.54,,,4.55,,9.39,6.54 [4.55 – 9.39],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,71.43,,,62.46,,81.58,71.43 [62.46 – 81.58],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,85.68,,,76.71,,95.58,85.68 [76.71 – 95.58],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,92.56,,,75.64,,112.8,92.56 [75.64 – 112.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,94.55,,,86.02,,103.8,94.55 [86.02 – 103.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,96.32,,,86.96,,106.6,96.32 [86.96 – 106.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2018,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2018,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2018,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,106.5,,,52.74,,203.4,106.5 [52.74 – 203.4],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,114,,,42.37,,272.2,114 [42.37 – 272.2],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,BEN,Benin,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,120.5,,,103.1,,140.2,120.5 [103.1 – 140.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,127.3,,,106.1,,151.9,127.3 [106.1 – 151.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,128.2,,,77.32,,205,128.2 [77.32 – 205],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,TGO,Togo,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,129.2,,,111.2,,149.6,129.2 [111.2 – 149.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SEN,Senegal,Year,2017,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,136.1,,,123.6,,149.6,136.1 [123.6 – 149.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,143.7,,,132.4,,155.9,143.7 [132.4 – 155.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,TGO,Togo,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,148.7,,,122,,180.1,148.7 [122 – 180.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2017,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,151.2,,,138.9,,164.4,151.2 [138.9 – 164.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2017,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,152.3,,,141.7,,163.5,152.3 [141.7 – 163.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,BEN,Benin,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,154.2,,,140.4,,169,154.2 [140.4 – 169],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,160,,,129,,196.7,160 [129 – 196.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,163.8,,,150.4,,178.1,163.8 [150.4 – 178.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,164,,,154.7,,173.7,164 [154.7 – 173.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,164.8,,,140.3,,192.7,164.8 [140.3 – 192.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,172,,,144.2,,203.8,172 [144.2 – 203.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2017,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,177.3,,,143.6,,216.9,177.3 [143.6 – 216.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,180.3,,,153.9,,210.1,180.3 [153.9 – 210.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,182.4,,,159.4,,208,182.4 [159.4 – 208],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2017,true,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,182.7,,,141.5,,232.6,182.7 [141.5 – 232.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2017,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,21.62,,,16.68,,27.98,21.62 [16.68 – 27.98],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,25.11,,,20.96,,30.06,25.11 [20.96 – 30.06],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2017,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,31.77,,,29.22,,34.55,31.77 [29.22 – 34.55],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SEN,Senegal,Year,2017,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,38.31,,,31.59,,46.39,38.31 [31.59 – 46.39],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2017,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,43.12,,,38.05,,48.83,43.12 [38.05 – 48.83],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,50.56,,,18.89,,128.4,50.56 [18.89 – 128.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,TGO,Togo,Year,2017,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,51.02,,,42.55,,61.06,51.02 [42.55 – 61.06],,,EN,2022-05-25T23:00:00.000Z
